,Unnamed: 0_df1,class_df1,0_df1,1_df1,2_df1,3_df1,4_df1,image_id,conf_score_df1,iou_score_df1,predicted_class_df1,ispion_df1,ispionpred_df1,result_df1,detected_df1,id,Unnamed: 0_df2,class_df2,0_df2,1_df2,2_df2,3_df2,4_df2,conf_score_df2,iou_score_df2,predicted_class_df2,ispion_df2,ispionpred_df2,result_df2,detected_df2,difference
90,1183,4,0.0,0.0040000001899898,0.0,0.0,0.9929999709129332,381,0.9490860104560852,0.6153846153846154,4,1,1,TP,1,0,1276,4,0.0127304997295141,0.1072926670312881,0.0075123347342014,0.0525750033557415,0.613429605960846,0.613429605960846,0.800000011920929,4,1,1,TP,1,1.6187675998414635
91,1201,4,0.0,0.0,0.0010000000474974,0.0,0.9950000047683716,386,0.9498170018196106,1.0,4,1,1,TP,1,1,1294,4,0.0028841951861977,0.00528841977939,0.1536792665719986,0.0108954366296529,0.6382396221160889,0.6382396221160889,0.5789473652839661,4,1,1,TP,1,1.558975610867656
92,1204,4,0.0,0.003000000026077,0.0020000000949949,0.003000000026077,0.9509999752044678,387,0.9075559973716736,0.7,4,1,1,TP,1,1,1297,4,0.0268313959240913,0.1429556459188461,0.1255639195442199,0.116806648671627,0.4653108417987823,0.4653108417987823,0.7307692170143127,4,1,1,TP,1,2.043795007071242
93,1215,4,0.0010000000474974,0.0,0.0,0.0,0.9940000176429749,390,0.9592059850692748,1.0,4,1,1,TP,1,0,1308,4,0.1107555255293846,0.0308485105633735,0.0913556441664695,0.2489026337862014,0.4501793980598449,0.4501793980598449,0.800000011920929,4,1,1,TP,1,2.20800867815554
94,1218,4,0.0,0.0020000000949949,0.003000000026077,0.0010000000474974,0.9369999766349792,391,0.8918179869651794,0.625,4,1,1,TP,1,0,1313,2,0.0103985760360956,0.0047835404984653,0.0338105484843254,0.0425567403435707,0.5101302266120911,0.5101302266120911,0.6666666865348816,4,0,1,FP,1,1.8367858396822365
95,1229,4,0.0,0.0230000000447034,0.0,0.0,0.9430000185966492,393,0.915120005607605,0.7,4,1,1,TP,1,2,1322,4,0.0133356340229511,0.2912855744361877,0.0843957588076591,0.016411168500781,0.5724863409996033,0.5724863409996033,0.6363636255264282,4,1,1,TP,1,1.6472009043047242
96,1273,4,0.0,0.0,0.0020000000949949,0.0,0.9539999961853028,410,0.9200680255889891,0.75,4,1,1,TP,1,0,1380,4,0.0007575345225632,0.0028623891994357,0.1627522110939026,0.0044013909064233,0.8115932941436768,0.8115932941436768,0.6000000238418579,4,1,1,TP,1,1.175465597201467
97,1288,1,0.0,0.0199999995529651,0.0,0.0,0.9739999771118164,416,0.9437900185585022,0.8461538461538461,4,0,1,FP,1,0,1397,1,0.0018996862927451,0.474723756313324,0.0591996796429157,0.0011618837015703,0.4265026152133941,0.474723756313324,0.6111111044883728,1,0,0,TN,1,2.283690515296114
98,1302,4,0.0,0.0,0.0010000000474974,0.0,0.996999979019165,419,0.9628599882125854,0.7142857142857143,4,1,1,TP,1,0,1411,4,0.0013351478846743,0.0041540800593793,0.1888128519058227,0.0100393891334533,0.7194719314575195,0.7194719314575195,0.625,4,1,1,TP,1,1.3857385332592809
99,1305,4,0.0,0.0,0.0,0.0,0.9980000257492064,420,0.9566670060157776,0.8333333333333334,4,1,1,TP,1,1,1414,4,0.0119277741760015,0.0469729974865913,0.1359110921621322,0.0992620736360549,0.6700578331947327,0.6700578331947327,0.5,4,1,1,TP,1,1.4894237128620613
100,1328,4,0.0,0.0010000000474974,0.0,0.0,0.9890000224113464,427,0.948170006275177,0.75,4,1,1,TP,1,1,1437,4,0.0006713324110023,0.0196407008916139,0.1220269203186035,0.0006654826574958,0.8202698826789856,0.8202698826789856,0.5,4,1,1,TP,1,1.2057007617801248
101,1333,4,0.0,0.0,0.0,0.0,0.9990000128746032,429,0.978120982646942,1.0,4,1,1,TP,1,0,1442,4,0.0027481897268444,0.0070933890528976,0.6951240301132202,0.0032018378842622,0.1453539431095123,0.6951240301132202,0.6875,2,1,0,FN,1,6.872878654017239
102,1363,4,0.0,0.0,0.0,0.0,0.9959999918937684,443,0.974403977394104,1.0,4,1,1,TP,1,0,1492,4,0.0098595200106501,0.0388101413846015,0.068669244647026,0.1333171874284744,0.6807706356048584,0.6807706356048584,0.5,4,1,1,TP,1,1.463047816404172
103,1375,4,0.0,0.0,0.0010000000474974,0.0,0.8809999823570251,447,0.8448669910430908,0.8571428571428571,4,1,1,TP,1,1,1504,4,0.0099223470315337,0.5299668312072754,0.0696870535612106,0.0157072432339191,0.3613686561584472,0.5299668312072754,0.5454545617103577,1,1,0,FN,1,2.437953506323853
104,1378,4,0.0010000000474974,0.0,0.0010000000474974,0.0,0.9610000252723694,448,0.9287440180778505,1.0,4,1,1,TP,1,0,1507,4,0.0147266304120421,0.0172812193632125,0.2519317865371704,0.2030738145112991,0.4261051118373871,0.4261051118373871,0.5,4,1,1,TP,1,2.255312125049352
105,1382,4,0.0010000000474974,0.0,0.0,0.0,0.9950000047683716,449,0.9623649716377258,0.8571428571428571,4,1,1,TP,1,0,1511,4,0.0017851945012807,0.0041638663969933,0.0036180645693093,0.0193918850272893,0.8983742594718933,0.8983742594718933,0.6800000071525574,4,1,1,TP,1,1.1075562264587584
106,1388,4,0.0,0.0,0.0,0.0,0.9990000128746032,450,0.9771239757537842,1.0,4,1,1,TP,1,1,1517,4,0.0415137745440006,0.0152409235015511,0.0012599504552781,0.1357876360416412,0.4756173491477966,0.4756173491477966,0.6875,4,1,1,TP,1,2.100428032460538
107,1398,4,0.003000000026077,0.0010000000474974,0.0010000000474974,0.0010000000474974,0.9760000109672546,453,0.9406059980392456,0.6666666666666666,4,1,1,TP,1,1,1527,4,0.0551764480769634,0.0353180430829525,0.1995102614164352,0.0755168050527572,0.5213937163352966,0.5213937163352966,0.8461538553237915,4,1,1,TP,1,1.8719059712250365
108,1426,4,0.0010000000474974,0.0020000000949949,0.0,0.0,0.9929999709129332,461,0.9329040050506592,1.0,4,1,1,TP,1,2,1555,4,0.0409566611051559,0.1850812137126922,0.0097117349505424,0.0867325812578201,0.6583888530731201,0.6583888530731201,0.8888888955116272,4,1,1,TP,1,1.5082271916937382
109,1442,4,0.0,0.0,0.0,0.0,0.996999979019165,468,0.980265974998474,1.0,4,1,1,TP,1,0,1572,4,0.0065128281712532,0.0094393817707896,0.0393933616578578,0.0695847421884536,0.7984133958816528,0.7984133958816528,0.6000000238418579,4,1,1,TP,1,1.2487265170672917
110,1461,4,0.0,0.0010000000474974,0.0,0.0,0.9350000023841858,476,0.9230430126190186,0.8,4,1,1,TP,1,1,1594,4,0.0047487118281424,0.0070545449852943,0.0187788382172584,0.0495236217975616,0.8514658212661743,0.8514658212661743,0.6666666865348816,4,1,1,TP,1,1.0981063232741295
111,1490,4,0.0,0.0,0.0,0.0,0.9890000224113464,484,0.9401209950447084,0.5714285714285714,4,1,1,TP,1,2,1622,4,0.0196914412081241,0.0246111918240785,0.0909975171089172,0.107352890074253,0.4913839399814605,0.4913839399814605,0.5,4,1,1,TP,1,2.0126828370676106
112,1523,4,0.0010000000474974,0.0,0.0,0.0,0.9980000257492064,494,0.9765179753303528,1.0,4,1,1,TP,1,0,1660,4,0.0062270611524581,0.0106783136725425,0.3101108968257904,0.0643843486905098,0.5448581576347351,0.5448581576347351,0.8333333134651184,4,1,1,TP,1,1.8316694203159034
113,1531,4,0.0,0.0,0.0,0.0,0.99099999666214,497,0.9526879787445068,0.875,4,1,1,TP,1,0,1669,4,0.0037819191347807,0.002627732232213,0.1772793978452682,0.0835533887147903,0.6640964150428772,0.6640964150428772,0.5,4,1,1,TP,1,1.492253194286791
114,1541,4,0.0,0.0,0.0,0.0,0.9950000047683716,500,0.93469500541687,0.7142857142857143,4,1,1,TP,1,0,1679,4,0.0020435731858015,0.0043296935036778,0.2660660743713379,0.0373499989509582,0.5264796018600464,0.5264796018600464,0.5600000023841858,4,1,1,TP,1,1.889911786236443
115,1546,4,0.0,0.0049999998882412,0.0,0.0,0.9919999837875366,502,0.9233270287513732,1.0,4,1,1,TP,1,0,1684,4,0.0005146145704202,0.0182107593864202,0.0288532245904207,0.0038103787228465,0.9246183037757874,0.9246183037757874,0.5692307949066162,4,1,1,TP,1,1.0728751309990168
116,1553,4,0.0,0.0,0.0,0.0,0.9990000128746032,504,0.9610090255737304,0.6,4,1,1,TP,1,1,1691,4,0.0043120593763887,0.0186312552541494,0.265379250049591,0.0579873770475387,0.6114670038223267,0.6114670038223267,0.5,4,1,1,TP,1,1.6337758319415083
117,1581,4,0.0020000000949949,0.0,0.0,0.0,0.996999979019165,512,0.9801700115203856,1.0,4,1,1,TP,1,0,1719,4,0.0259342789649963,0.0244847629219293,0.0662701800465583,0.1150247380137443,0.6832676529884338,0.6832676529884338,0.6666666865348816,4,1,1,TP,1,1.459164610908402
118,1603,4,0.0,0.0,0.0,0.0109999999403953,0.878000020980835,520,0.8204839825630188,1.0,4,1,1,TP,1,0,1741,4,0.0073370989412069,0.0132263684645295,0.090567946434021,0.5193341374397278,0.2345711439847946,0.5193341374397278,0.5555555820465088,3,1,0,FN,1,3.7430009764446934
119,1619,4,0.0,0.0,0.0,0.0,0.9700000286102296,524,0.9323359727859496,0.75,4,1,1,TP,1,0,1757,4,0.003460370702669,0.009040760807693,0.168629303574562,0.0296233389526605,0.6919715404510498,0.6919715404510498,0.6153846383094788,4,1,1,TP,1,1.4017917962029938
120,1633,4,0.0,0.0,0.0,0.0,0.9980000257492064,529,0.9848729968070984,1.0,4,1,1,TP,1,0,1771,4,0.0004535005136858,0.0024002064019441,0.8214771151542664,0.0145980138331651,0.1544645875692367,0.8214771151542664,0.75,2,1,0,FN,1,6.46102800295159
121,1658,4,0.0,0.0,0.0020000000949949,0.0,0.9399999976158142,537,0.9201279878616332,1.0,4,1,1,TP,1,0,1796,4,0.0009801423875615,0.0028275924269109,0.0884323641657829,0.0068812919780611,0.8232079744338989,0.8232079744338989,0.5789473652839661,4,1,1,TP,1,1.1418742611941173
122,1693,4,0.0,0.0,0.0,0.0,0.9980000257492064,550,0.9627230167388916,1.0,4,1,1,TP,1,0,1837,4,0.0003381943097338,0.0034286957234144,0.0807403624057769,0.0021319284569472,0.8740302920341492,0.8740302920341492,0.5882353186607361,4,1,1,TP,1,1.1418368846536655
123,1700,4,0.0,0.0,0.0,0.0,0.9700000286102296,552,0.9287999868392944,0.6666666666666666,4,1,1,TP,1,0,1844,4,0.0132536021992564,0.0149845983833074,0.2339858114719391,0.1102049425244331,0.4765426516532898,0.4765426516532898,0.5,4,1,1,TP,1,2.0354946723970393
124,1721,4,0.0,0.0,0.0,0.0,0.9980000257492064,558,0.9612330198287964,1.0,4,1,1,TP,1,0,1865,4,0.0004415909643284,0.0051224185153841,0.0573599524796009,0.005776647478342,0.8844994902610779,0.8844994902610779,0.6363636255264282,4,1,1,TP,1,1.1283217647243942
125,1726,4,0.0,0.0010000000474974,0.0,0.0,0.9660000205039978,559,0.937388002872467,1.0,4,1,1,TP,1,0,1870,4,0.0003139219479635,0.0048614158295094,0.0336953997611999,0.0061304327100515,0.9181234836578368,0.9181234836578368,0.5714285969734192,4,1,1,TP,1,1.052146075880141
126,1730,4,0.0,0.003000000026077,0.0010000000474974,0.0,0.9900000095367432,560,0.9331279993057252,0.8571428571428571,4,1,1,TP,1,2,1874,4,0.0244646482169628,0.5153951048851013,0.0762395709753036,0.0316994152963161,0.333033949136734,0.5153951048851013,0.5,1,1,0,FN,1,2.9726699398152894
127,1757,4,0.0,0.0,0.0,0.0,0.9860000014305116,568,0.9594079852104188,1.0,4,1,1,TP,1,0,1901,4,0.042144738137722,0.0306240413337945,0.068533256649971,0.424911767244339,0.2123013138771057,0.424911767244339,0.5,3,1,0,FN,1,4.64434243681259
128,1772,4,0.0,0.0010000000474974,0.0,0.0,0.9959999918937684,572,0.9508659839630128,0.8,4,1,1,TP,1,0,1916,4,7.80887421569787e-05,0.0009399137925356,0.1546929776668548,0.0030135423876345,0.8036190271377563,0.8036190271377563,0.5365853905677795,4,1,1,TP,1,1.239393242642865
129,1777,4,0.0,0.0,0.0,0.0,0.9990000128746032,573,0.9498599767684937,0.875,4,1,1,TP,1,0,1921,4,0.0009549668175168,0.0954047292470932,0.1619326174259185,0.0165177807211875,0.6666390895843506,0.6666390895843506,0.5405405163764954,4,1,1,TP,1,1.4985620082636912
130,1822,4,0.0,0.0,0.0,0.0,0.9929999709129332,586,0.9684540033340454,0.75,4,1,1,TP,1,0,1967,4,0.0025342262815684,0.0137615408748388,0.4031546115875244,0.0215657483786344,0.5365422964096069,0.5365422964096069,0.6000000238418579,4,1,1,TP,1,1.850739405929067
131,1845,4,0.0,0.0020000000949949,0.0,0.0,0.9480000138282776,592,0.895825982093811,0.7,4,1,1,TP,1,0,1990,4,0.0018138897139579,0.0348082296550273,0.0085969381034374,0.0067878817208111,0.9356662034988404,0.9356662034988404,0.5,4,1,1,TP,1,1.0131818487012954
132,1917,4,0.0080000003799796,0.0020000000949949,0.0010000000474974,0.0,0.9729999899864196,614,0.9130060076713562,0.9090909090909092,4,1,1,TP,1,0,2066,4,0.0171532984822988,0.6087257862091064,0.0203883983194828,0.0220967102795839,0.3249060809612274,0.6087257862091064,0.6304348111152649,1,1,0,FN,1,2.99471153974041
133,1919,4,0.0,0.0049999998882412,0.0020000000949949,0.0,0.975000023841858,615,0.936424970626831,0.8571428571428571,4,1,1,TP,1,0,2068,4,0.030216472223401,0.1714453846216201,0.0280562750995159,0.1829358637332916,0.5371577739715576,0.5371577739715576,0.5,4,1,1,TP,1,1.8151092120161405
134,1922,3,0.0,0.0010000000474974,0.0010000000474974,0.0130000002682209,0.9480000138282776,616,0.9112380146980286,0.8,4,0,1,FP,1,0,2071,3,0.002973566763103,0.0043023307807743,0.0110837901011109,0.06666050106287,0.8367944359779358,0.8367944359779358,0.5,4,0,1,FP,1,1.1328947386228485
135,1944,4,0.0,0.0,0.0,0.0,0.9649999737739564,621,0.9091879725456238,0.7,4,1,1,TP,1,0,2093,4,0.000180613817065,0.0007887048413977,0.0022668247111141,0.0136879822239279,0.9081488251686096,0.9081488251686096,0.5333333611488342,4,1,1,TP,1,1.0626011365425614
136,1953,4,0.0,0.0,0.0,0.0,0.9919999837875366,623,0.9535239934921264,0.8,4,1,1,TP,1,0,2102,4,0.000169574515894,0.0024923596065491,0.0215808916836977,0.0032035340555012,0.8752689957618713,0.8752689957618713,0.5,4,1,1,TP,1,1.1333658436330853
137,1955,4,0.0,0.0,0.0,0.0,0.996999979019165,624,0.9740129709243774,0.8333333333333334,4,1,1,TP,1,0,2104,4,0.0011813049204647,0.0127679631114006,0.4682429432868957,0.0022799845319241,0.3316414654254913,0.4682429432868957,0.5555555820465088,2,1,0,FN,1,3.006258513964857
138,1980,4,0.0,0.0,0.0,0.0,0.9959999918937684,632,0.9625899791717528,0.8,4,1,1,TP,1,1,2132,4,0.0002829709846992,0.0012150026159361,0.2423469722270965,0.0016894940054044,0.7162222862243652,0.7162222862243652,0.5789473652839661,4,1,1,TP,1,1.3906297123820013
139,1981,4,0.0,0.003000000026077,0.0010000000474974,0.0070000002160668,0.6629999876022339,634,0.6196150183677673,0.5555555555555556,4,1,1,TP,1,0,2136,4,0.0005721112247556,0.0116354888305068,0.3007751405239105,0.000364099338185,0.6136207580566406,0.6136207580566406,0.5,4,1,1,TP,1,1.0804719020620799
140,2019,4,0.0,0.0010000000474974,0.0,0.0,0.996999979019165,647,0.9637659788131714,0.6666666666666666,4,1,1,TP,1,0,2180,4,0.0124233672395348,0.0126100210472941,0.194818690419197,0.0192301776260137,0.7408169507980347,0.7408169507980347,0.6875,4,1,1,TP,1,1.3458115097733128
141,2027,4,0.0,0.0040000001899898,0.0,0.0,0.962000012397766,649,0.9317650198936462,0.75,4,1,1,TP,1,1,2188,4,0.0135539071634411,0.1105495989322662,0.1617333590984344,0.0178408436477184,0.5813581943511963,0.5813581943511963,0.5,4,1,1,TP,1,1.6547457690372305
142,2041,4,0.0,0.0,0.0,0.0,0.9990000128746032,655,0.949158012866974,1.0,4,1,1,TP,1,0,2205,4,0.0010485698003321,0.0586337074637413,0.0627818033099174,0.0035216130781918,0.8630689978599548,0.8630689978599548,0.5483871102333069,4,1,1,TP,1,1.157497274669464
143,2056,4,0.0,0.0,0.0,0.0,0.9959999918937684,658,0.9360020160675048,0.7142857142857143,4,1,1,TP,1,1,2220,4,0.0002661203907337,0.008136254735291,0.7841652035713196,0.0025883200578391,0.1558176279067993,0.7841652035713196,0.5,2,1,0,FN,1,6.392088015160361
144,2075,4,0.0049999998882412,0.0,0.0,0.0,0.9940000176429749,663,0.9828460216522216,0.8571428571428571,4,1,1,TP,1,1,2238,2,0.0126925101503729,0.0038349863607436,0.3635181486606598,0.0728679075837135,0.2010504603385925,0.3635181486606598,0.5,2,0,0,TN,1,4.944032537746805
145,2127,1,0.0,0.0020000000949949,0.0,0.0,0.9819999933242798,677,0.9347509741783142,0.75,4,0,1,FP,1,2,2291,1,0.0579907111823558,0.1429774910211563,0.0694876238703727,0.1708058267831802,0.5281403660774231,0.5281403660774231,0.5,4,0,1,FP,1,1.8593541724858857
146,2139,4,0.0,0.0,0.0010000000474974,0.0,0.9670000076293944,681,0.934382975101471,1.0,4,1,1,TP,1,0,2303,4,0.0110077988356351,0.0154478130862116,0.0220572669059038,0.021073305979371,0.8860449194908142,0.8860449194908142,0.692307710647583,4,1,1,TP,1,1.0913667990840723
147,2142,4,0.0,0.0,0.0010000000474974,0.0,0.9570000171661376,682,0.9145990014076232,1.0,4,1,1,TP,1,0,2306,4,0.003926838748157,0.0494014248251915,0.3260826170444488,0.0134818432852625,0.504019021987915,0.504019021987915,0.625,4,1,1,TP,1,1.8987378956286372
148,2145,4,0.0,0.0010000000474974,0.0010000000474974,0.0,0.9980000257492064,683,0.9576330184936525,0.7777777777777778,4,1,1,TP,1,0,2309,4,0.0030432271305471,0.0329093784093856,0.0190252047032117,0.0282093659043312,0.8942239880561829,0.8942239880561829,0.6000000238418579,4,1,1,TP,1,1.1160515028439424
149,2173,4,0.0070000002160668,0.0,0.0,0.0,0.9890000224113464,693,0.982640027999878,0.75,4,1,1,TP,1,0,2345,4,0.0228279344737529,0.0092658214271068,0.3879522681236267,0.0303600188344717,0.5110893845558167,0.5110893845558167,0.75,4,1,1,TP,1,1.9350823012512337
150,2184,3,0.0,0.0010000000474974,0.0010000000474974,0.003000000026077,0.9789999723434448,695,0.9351879954338074,0.875,4,0,1,FP,1,0,2352,2,0.0200155731290578,0.0196655262261629,0.1096646040678024,0.1495008766651153,0.362890213727951,0.362890213727951,0.5,4,0,1,FP,1,2.69778554314329
151,2190,2,0.0,0.0010000000474974,0.0020000000949949,0.0,0.99099999666214,697,0.9256139993667604,0.6363636363636364,4,0,1,FP,1,0,2362,2,0.0115582328289747,0.0588110126554966,0.2747728526592254,0.0255773477256298,0.5717136859893799,0.5717136859893799,0.5,4,0,1,FP,1,1.7333851208182356
152,2264,4,0.0,0.0,0.0,0.0,0.9950000047683716,717,0.9683579802513124,0.8333333333333334,4,1,1,TP,1,1,2436,4,0.0052143987268209,0.0753555595874786,0.2170948237180709,0.0234717540442943,0.6320305466651917,0.6320305466651917,0.625,4,1,1,TP,1,1.574291005424232
153,2267,4,0.0,0.0010000000474974,0.0,0.0,0.9980000257492064,718,0.9736459851264954,1.0,4,1,1,TP,1,0,2439,4,0.0030796849168837,0.0287181567400693,0.2064205110073089,0.0635445341467857,0.6730385422706604,0.6730385422706604,0.6666666865348816,4,1,1,TP,1,1.482827450538284
154,2269,4,0.0,0.0,0.0,0.0,0.9639999866485596,719,0.9394659996032716,1.0,4,1,1,TP,1,0,2441,4,0.0008779971394687,0.0016877419548109,0.0397364906966686,0.0090970955789089,0.8462606072425842,0.8462606072425842,0.5454545617103577,4,1,1,TP,1,1.1391289850884254
155,2276,4,0.0,0.0020000000949949,0.0,0.0,0.9879999756813048,721,0.9714499711990356,1.0,4,1,1,TP,1,2,2448,4,0.0117659168317914,0.1908944845199585,0.079556830227375,0.0464169718325138,0.5969225764274597,0.5969225764274597,0.6666666865348816,4,1,1,TP,1,1.6551559862158611
156,2287,4,0.003000000026077,0.0040000001899898,0.0099999997764825,0.0040000001899898,0.6990000009536743,725,0.6494119763374329,0.5454545454545454,4,1,1,TP,1,1,2459,4,0.0239218566566705,0.1550582349300384,0.0414626933634281,0.3469417989253998,0.281594842672348,0.3469417989253998,0.5,3,1,0,FN,1,2.4822897831513253
157,2288,4,0.0020000000949949,0.003000000026077,0.0010000000474974,0.003000000026077,0.9430000185966492,725,0.9194830060005188,0.6363636363636364,4,1,1,TP,1,2,2460,4,0.0505694076418876,0.049272708594799,0.0371700227260589,0.2196309566497802,0.6102079153060913,0.6102079153060913,0.9090909361839294,4,1,1,TP,1,1.5453749368747918
158,2318,4,0.0020000000949949,0.0,0.0,0.0,0.9950000047683716,735,0.9916549921035768,1.0,4,1,1,TP,1,0,2493,4,0.0348687097430229,0.0384382121264934,0.218435913324356,0.3437777161598205,0.316218614578247,0.3437777161598205,0.6666666865348816,3,1,0,FN,1,3.146557346396073
159,2324,4,0.0,0.0080000003799796,0.0,0.0,0.9869999885559082,738,0.937932014465332,0.9375,4,1,1,TP,1,0,2501,4,0.0003405905445106,0.5752686858177185,0.1060171499848365,7.766678754705936e-05,0.298141211271286,0.5752686858177185,0.5384615659713745,1,1,0,FN,1,3.310511768390894
160,2331,4,0.0,0.0,0.0,0.0,0.9929999709129332,741,0.9493110179901124,0.8333333333333334,4,1,1,TP,1,1,2513,4,0.0157038327306509,0.0274589750915765,0.1715336889028549,0.0827435851097107,0.5168997645378113,0.5168997645378113,0.625,4,1,1,TP,1,1.921068723644766
161,2333,4,0.0,0.0,0.0,0.0,0.9990000128746032,742,0.9761300086975098,1.0,4,1,1,TP,1,0,2515,4,0.0081028351560235,0.0316532701253891,0.2066477388143539,0.0563076101243495,0.6917627453804016,0.6917627453804016,0.800000011920929,4,1,1,TP,1,1.444136764441183
162,2336,4,0.0010000000474974,0.0,0.0070000002160668,0.0,0.9049999713897704,743,0.8911529779434204,0.6666666666666666,4,1,1,TP,1,0,2518,4,0.0086545310914516,0.0055589075200259,0.5358920097351074,0.0332671999931335,0.2069871872663498,0.5358920097351074,0.5,2,1,0,FN,1,4.37225116849973
163,2352,4,0.0,0.0,0.0,0.0,0.996999979019165,748,0.9688069820404052,1.0,4,1,1,TP,1,0,2534,4,0.0056768474169075,0.0678737536072731,0.0321362987160682,0.014692542143166,0.8625056147575378,0.8625056147575378,0.7368420958518982,4,1,1,TP,1,1.155934479683863
164,2395,4,0.0,0.0070000002160668,0.0,0.0,0.99099999666214,763,0.951786994934082,0.9285714285714286,4,1,1,TP,1,0,2582,4,0.0001486167602706,0.0073510664515197,0.006813901476562,0.0019838795997202,0.973282516002655,0.973282516002655,0.75,4,1,1,TP,1,1.0182038415035461
165,2410,4,0.0,0.003000000026077,0.0,0.0,0.984000027179718,768,0.9317650198936462,0.7142857142857143,4,1,1,TP,1,1,2603,2,0.033435933291912,0.0296380389481782,0.5471504330635071,0.0753212571144104,0.2156089693307876,0.5471504330635071,0.6666666865348816,2,0,0,TN,1,4.563817684551257
166,2419,4,0.0,0.0010000000474974,0.0020000000949949,0.0,0.9959999918937684,770,0.9521809816360474,0.9090909090909092,4,1,1,TP,1,0,2610,4,0.0011365534737706,0.0206681527197361,0.7183178067207336,0.0036227381788194,0.2382000535726547,0.7183178067207336,0.6666666865348816,2,1,0,FN,1,4.181359227066559
